Food/Candy/Chocolate/96.jpg,-5, 1822,969, 2383
Food/Candy/Chocolate/3.jpg,1151, 1110,2207, 1678
Food/Candy/Chocolate/3.jpg,1158, 1877,2167, 2370
Food/Candy/Chocolate/3.jpg,1163, -95,2185, 234
Food/Candy/Chocolate/96.jpg,117, 448,1143, 953
Food/Candy/Chocolate/3.jpg,1186, 410,2239, 963
Food/Candy/Chocolate/14.jpg,2210, 1827,3366, 2447
Food/Candy/Chocolate/14.jpg,2227, 1115,3361, 1678
Food/Candy/Chocolate/14.jpg,2229, -152,3500, 249
Food/Candy/Chocolate/14.jpg,2272, 418,3363, 958
Food/Candy/Chocolate/96.jpg,89, 1110,1136, 1663
