Food/Tea/31.jpg,-107, 2115,634, 2503
Food/Tea/78.jpg,-153, 999,531, 1480
Food/Tea/31.jpg,-160, 2473,604, 2872
Food/Tea/31.jpg,-243, 2825,551, 3217
Food/Tea/78.jpg,-293, 1470,564, 1959
Food/Tea/66.jpg,-50, 99,362, 637
Food/Tea/60.jpg,1288, -67,1813, 620
Food/Tea/74.jpg,1451, 846,2321, 1192
Food/Tea/74.jpg,1468, 1563,2331, 1925
Food/Tea/74.jpg,1474, 1211,2361, 1557
Food/Tea/29.jpg,1511, 2855,2391, 3227
Food/Tea/29.jpg,1534, 2470,2451, 2878
Food/Tea/29.jpg,1574, 2091,2457, 2483
Food/Tea/60.jpg,1770, -84,2288, 584
Food/Tea/70.jpg,338, 26,810, 644
Food/Tea/74.jpg,631, 1573,1434, 1909
Food/Tea/29.jpg,651, 2848,1498, 3217
Food/Tea/74.jpg,680, 1109,1395, 1460
Food/Tea/29.jpg,730, 2198,1431, 2583
Food/Tea/70.jpg,847, 36,1285, 630
