Food/Candy/Chocolate/28.jpg,1171, 682,2167, 1160
Food/Candy/Chocolate/28.jpg,1178, -23,2244, 435
Food/Candy/Chocolate/36.jpg,1193, 1374,2172, 1847
Food/Candy/Chocolate/36.jpg,1260, 2027,2227, 2492
Food/Candy/Chocolate/38.jpg,144, 17,1138, 440
Food/Candy/Chocolate/38.jpg,149, 704,1123, 1172
Food/Candy/Chocolate/40.jpg,164, 1352,1186, 1852
Food/Candy/Chocolate/45.jpg,2210, 692,3286, 1158
Food/Candy/Chocolate/34.jpg,2249, 2019,3214, 2487
Food/Candy/Chocolate/45.jpg,2267, -33,3311, 430
Food/Candy/Chocolate/40.jpg,321, 2002,1250, 2445
