Food/Candy/Chocolate/19.jpg,1190, 702,2234, 1237
Food/Candy/Chocolate/32.jpg,1225, -40,2282, 490
Food/Candy/Chocolate/19.jpg,1320, 2027,2247, 2455
Food/Candy/Chocolate/19.jpg,1323, 1429,2282, 1885
Food/Candy/Chocolate/106.jpg,199, 1441,1245, 1890
Food/Candy/Chocolate/18.jpg,2304, 712,3333, 1235
Food/Candy/Chocolate/31.jpg,2334, -13,3293, 468
Food/Candy/Chocolate/18.jpg,2384, 1429,3306, 1895
Food/Candy/Chocolate/18.jpg,2394, 2039,3398, 2495
Food/Candy/Chocolate/106.jpg,271, 2027,1273, 2480
Food/Candy/Chocolate/39.jpg,2, -30,1151, 488
Food/Candy/Chocolate/106.jpg,82, 612,1103, 1230
