Food/Candy/Chocolate/33.jpg,-210, -50,1108, 293
Food/Candy/Chocolate/103.jpg,1168, -50,2357, 356
Food/Candy/Chocolate/103.jpg,1203, 1947,2192, 2435
Food/Candy/Chocolate/103.jpg,1203, 587,2229, 1158
Food/Candy/Chocolate/103.jpg,1245, 1304,2264, 1817
Food/Candy/Chocolate/33.jpg,221, 1357,1235, 1857
Food/Candy/Chocolate/45.jpg,2277, 1997,3229, 2360
Food/Candy/Chocolate/45.jpg,2339, 1344,3458, 1778
Food/Candy/Chocolate/45.jpg,2339, 575,3495, 1093
Food/Candy/Chocolate/34.jpg,2369, -18,3306, 326
Food/Candy/Chocolate/33.jpg,306, 1967,1220, 2447
Food/Candy/Chocolate/33.jpg,9, 592,1171, 1138
