Food/Drinks/Juices/62.jpg,-80, 1207,298, 2375
Food/Drinks/Juices/79.jpg,1213, 214,1467, 981
Food/Drinks/Juices/78.jpg,1265, 1444,1684, 2316
Food/Drinks/Juices/79.jpg,1450, 204,1721, 971
Food/Drinks/Juices/79.jpg,1729, 131,1990, 976
Food/Drinks/Juices/73.jpg,1741, 1431,2048, 2136
Food/Drinks/Juices/79.jpg,1978, 254,2195, 973
Food/Drinks/Juices/73.jpg,2035, 1444,2444, 2313
Food/Drinks/Juices/25.jpg,2396, -40,2743, 936
Food/Drinks/Juices/73.jpg,2426, 1409,2790, 2121
Food/Drinks/Juices/83.jpg,254, -60,595, 951
Food/Drinks/Juices/25.jpg,2830, -53,3221, 911
Food/Drinks/Juices/73.jpg,2867, 1441,3256, 2233
Food/Drinks/Juices/62.jpg,321, 1227,680, 2418
Food/Drinks/Juices/83.jpg,635, -48,971, 966
Food/Drinks/Juices/78.jpg,777, 1459,1158, 2413
