Food/Coffee/12.jpg,1033, 1221,1581, 2058
Food/Coffee/19.jpg,1059, 172,1554, 843
Food/Coffee/11.jpg,1491, 2546,2112, 3310
Food/Coffee/18.jpg,1534, 112,2059, 790
Food/Coffee/12.jpg,1541, 1215,2142, 2048
Food/Coffee/18.jpg,2119, -37,2614, 740
Food/Coffee/11.jpg,2122, 2453,2587, 3257
Food/Coffee/13.jpg,212, 2304,651, 2892
Food/Coffee/19.jpg,46, 175,425, 879
Food/Coffee/12.jpg,504, 1304,1059, 2111
Food/Coffee/19.jpg,571, 156,1042, 889
Food/Coffee/13.jpg,631, 2284,1016, 2855
Food/Coffee/9.jpg,86, 1344,561, 2052
Food/Coffee/11.jpg,979, 2397,1498, 3084
