Food/Cereals/97.jpg,-30, 1248,521, 2081
Food/Cereals/95.jpg,-54, -47,561, 863
Food/Cereals/95.jpg,1179, -20,1760, 863
Food/Cereals/97.jpg,1215, 1281,1750, 2048
Food/Cereals/139.jpg,1232, 2244,1703, 2838
Food/Cereals/97.jpg,1733, 1275,2265, 2025
Food/Cereals/95.jpg,1770, 0,2431, 863
Food/Cereals/140.jpg,1830, 2377,2391, 3121
Food/Cereals/95.jpg,548, -17,1145, 836
Food/Cereals/97.jpg,577, 1255,1132, 2068
Food/Cereals/139.jpg,654, 2397,1202, 3101
Food/Cereals/140.jpg,73, 2387,647, 3117
