Food/Cereals/95.jpg,-123, 63,504, 992
Food/Cereals/140.jpg,102, 2440,641, 3131
Food/Cereals/99.jpg,1199, 1441,1750, 2151
Food/Cereals/98.jpg,1222, 2413,1747, 3131
Food/Cereals/89.jpg,1258, 185,1514, 999
Food/Cereals/97.jpg,129, 1344,614, 2078
Food/Cereals/89.jpg,1557, 202,1840, 1029
Food/Cereals/99.jpg,1737, 1434,2291, 2161
Food/Cereals/117.jpg,1740, 2427,2291, 3074
Food/Cereals/88.jpg,1926, 43,2457, 1049
Food/Cereals/89.jpg,617, 136,943, 996
Food/Cereals/99.jpg,631, 1447,1182, 2164
Food/Cereals/98.jpg,647, 2433,1185, 3127
Food/Cereals/89.jpg,953, 166,1232, 1006
