Food/Tea/48.jpg,-127, 498,514, 916
Food/Tea/48.jpg,-74, 33,541, 571
Food/Tea/49.jpg,1192, 2287,1919, 2746
Food/Tea/49.jpg,1232, 2832,1916, 3254
Food/Tea/48.jpg,1278, -30,2032, 438
Food/Tea/48.jpg,1288, 471,2019, 876
Food/Tea/50.jpg,1414, 1680,2145, 2098
Food/Tea/50.jpg,1478, 1235,2139, 1666
Food/Tea/50.jpg,159, 1663,767, 2148
Food/Tea/50.jpg,162, 1275,757, 1643
Food/Tea/49.jpg,39, 2613,607, 2985
Food/Tea/49.jpg,514, 2829,1228, 3287
Food/Tea/48.jpg,538, 451,1275, 893
Food/Tea/49.jpg,627, 2247,1228, 2689
Food/Tea/49.jpg,66, 2228,634, 2563
Food/Tea/50.jpg,750, 1660,1375, 2015
Food/Tea/50.jpg,803, 1281,1385, 1666
