Food/Tea/32.jpg,1016, 1842,1651, 2278
Food/Tea/32.jpg,1088, 1451,1654, 1835
Food/Tea/64.jpg,1096, 500,1489, 1182
Food/Tea/64.jpg,1502, 662,1851, 1167
Food/Tea/78.jpg,1661, 1441,2324, 1855
Food/Tea/78.jpg,1671, 1852,2337, 2291
Food/Tea/66.jpg,1886, 679,2234, 1180
Food/Tea/66.jpg,2249, 672,2601, 1200
Food/Tea/78.jpg,2309, 1449,2982, 1842
Food/Tea/78.jpg,2344, 1872,3037, 2298
Food/Tea/70.jpg,2675, 615,3087, 1172
Food/Tea/70.jpg,3054, 635,3363, 1232
Food/Tea/67.jpg,308, 565,692, 1197
Food/Tea/32.jpg,358, 1850,1011, 2268
Food/Tea/67.jpg,792, 667,1106, 1165
