X:/Grocery stores/Grocery_products/Training//Food/Coffee/44.jpg,[-210, 1389],[401, 1389],[401, 2515],[-210, 2515],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/51.jpg,[1088, 249],[1614, 249],[1614, 1200],[1088, 1200],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/44.jpg,[1527, 1431],[2142, 1431],[2142, 2428],[1527, 2428],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/51.jpg,[1634, 246],[2117, 246],[2117, 1225],[1634, 1225],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/46.jpg,[189, 386],[622, 386],[622, 1210],[189, 1210],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/50.jpg,[2157, 261],[2720, 261],[2720, 1212],[2157, 1212],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/37.jpg,[2376, 1407],[3107, 1407],[3107, 2430],[2376, 2430],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/50.jpg,[2703, 273],[3151, 273],[3151, 1202],[2703, 1202],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/44.jpg,[453, 1409],[1116, 1409],[1116, 2430],[453, 2430],
X:/Grocery stores/Grocery_products/Training//Food/Coffee/46.jpg,[635, 438],[1083, 438],[1083, 1212],[635, 1212],
