X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[1290, 1755],[1933, 1755],[1933, 2452],[1290, 2452],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[1318, 557],[1906, 557],[1906, 1155],[1318, 1155],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[1320, 1162],[1861, 1162],[1861, 1745],[1320, 1745],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/166.jpg,[164, 1795],[697, 1795],[697, 2445],[164, 2445],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/166.jpg,[176, 565],[707, 565],[707, 1155],[176, 1155],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/166.jpg,[179, 1182],[695, 1182],[695, 1753],[179, 1753],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1945, 615],[2561, 615],[2561, 1192],[1945, 1192],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1950, 1745],[2563, 1745],[2563, 2420],[1950, 2420],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1978, 1180],[2566, 1180],[2566, 1778],[1978, 1778],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[2528, 590],[3164, 590],[3164, 1172],[2528, 1172],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[2563, 1760],[3194, 1760],[3194, 2395],[2563, 2395],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[2568, 1167],[3124, 1167],[3124, 1763],[2568, 1763],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[680, 1735],[1228, 1735],[1228, 2487],[680, 2487],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[692, 1145],[1275, 1145],[1275, 1817],[692, 1817],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[744, 508],[1258, 508],[1258, 1187],[744, 1187],
