X:/Grocery stores/Grocery_products/Training//Food/Rice/12.jpg,[1003, 1112],[1405, 1112],[1405, 1716],[1003, 1716],
X:/Grocery stores/Grocery_products/Training//Food/Rice/20.jpg,[1042, 1905],[1424, 1905],[1424, 2467],[1042, 2467],
X:/Grocery stores/Grocery_products/Training//Food/Rice/11.jpg,[1112, 235],[1494, 235],[1494, 906],[1112, 906],
X:/Grocery stores/Grocery_products/Training//Food/Rice/7.jpg,[1252, 2603],[1511, 2603],[1511, 2968],[1252, 2968],
X:/Grocery stores/Grocery_products/Training//Food/Rice/21.jpg,[1454, 1178],[1667, 1178],[1667, 1749],[1454, 1749],
X:/Grocery stores/Grocery_products/Training//Food/Rice/20.jpg,[1454, 1929],[1806, 1929],[1806, 2480],[1454, 2480],
X:/Grocery stores/Grocery_products/Training//Food/Rice/5.jpg,[1514, 2503],[1703, 2503],[1703, 2822],[1514, 2822],
X:/Grocery stores/Grocery_products/Training//Food/Rice/11.jpg,[1537, 305],[1880, 305],[1880, 913],[1537, 913],
X:/Grocery stores/Grocery_products/Training//Food/Rice/21.jpg,[1680, 1188],[1876, 1188],[1876, 1736],[1680, 1736],
X:/Grocery stores/Grocery_products/Training//Food/Rice/17.jpg,[172, 189],[627, 189],[627, 859],[172, 859],
X:/Grocery stores/Grocery_products/Training//Food/Rice/18.jpg,[176, 1876],[591, 1876],[591, 2480],[176, 2480],
X:/Grocery stores/Grocery_products/Training//Food/Rice/20.jpg,[1803, 1866],[2129, 1866],[2129, 2380],[1803, 2380],
X:/Grocery stores/Grocery_products/Training//Food/Rice/12.jpg,[182, 1055],[584, 1055],[584, 1660],[182, 1660],
X:/Grocery stores/Grocery_products/Training//Food/Rice/5.jpg,[1843, 2516],[2046, 2516],[2046, 2961],[1843, 2961],
X:/Grocery stores/Grocery_products/Training//Food/Rice/21.jpg,[1899, 1185],[2115, 1185],[2115, 1746],[1899, 1746],
X:/Grocery stores/Grocery_products/Training//Food/Rice/11.jpg,[1929, 318],[2265, 318],[2265, 943],[1929, 943],
X:/Grocery stores/Grocery_products/Training//Food/Rice/5.jpg,[2046, 2543],[2288, 2543],[2288, 2958],[2046, 2958],
X:/Grocery stores/Grocery_products/Training//Food/Rice/21.jpg,[2142, 1202],[2351, 1202],[2351, 1746],[2142, 1746],
X:/Grocery stores/Grocery_products/Training//Food/Rice/22.jpg,[2185, 1862],[2487, 1862],[2487, 2364],[2185, 2364],
X:/Grocery stores/Grocery_products/Training//Food/Rice/7.jpg,[395, 2636],[677, 2636],[677, 2975],[395, 2975],
X:/Grocery stores/Grocery_products/Training//Food/Rice/12.jpg,[561, 1079],[996, 1079],[996, 1716],[561, 1716],
X:/Grocery stores/Grocery_products/Training//Food/Rice/7.jpg,[59, 2709],[365, 2709],[365, 3144],[59, 3144],
X:/Grocery stores/Grocery_products/Training//Food/Rice/18.jpg,[601, 1895],[1023, 1895],[1023, 2463],[601, 2463],
X:/Grocery stores/Grocery_products/Training//Food/Rice/17.jpg,[614, 175],[1059, 175],[1059, 876],[614, 876],
X:/Grocery stores/Grocery_products/Training//Food/Rice/7.jpg,[690, 2593],[949, 2593],[949, 2978],[690, 2978],
X:/Grocery stores/Grocery_products/Training//Food/Rice/7.jpg,[963, 2682],[1252, 2682],[1252, 3134],[963, 3134],
