X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1003, 20],[1322, 20],[1322, 355],[1003, 355],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[1010, 1257],[1346, 1257],[1346, 1562],[1010, 1562],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1017, 359],[1315, 359],[1315, 610],[1017, 610],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[1030, 1637],[1386, 1637],[1386, 1915],[1030, 1915],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/173.jpg,[1034, 942],[1346, 942],[1346, 1257],[1034, 1257],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/86.jpg,[1037, 2308],[1352, 2308],[1352, 2677],[1037, 2677],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/86.jpg,[1044, 2701],[1352, 2701],[1352, 3043],[1044, 3043],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/86.jpg,[1047, 3036],[1407, 3036],[1407, 3243],[1047, 3243],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/170.jpg,[125, 413],[457, 413],[457, 667],[125, 667],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1339, 352],[1641, 352],[1641, 586],[1339, 586],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/229.jpg,[1346, 2243],[1685, 2243],[1685, 2681],[1346, 2681],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1352, 67],[1678, 67],[1678, 342],[1352, 342],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1393, 1593],[1763, 1593],[1763, 1921],[1393, 1921],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1407, 1250],[1725, 1250],[1725, 1582],[1407, 1582],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1424, 942],[1735, 942],[1735, 1257],[1424, 1257],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/229.jpg,[1434, 2677],[1742, 2677],[1742, 3040],[1434, 3040],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/229.jpg,[1454, 3026],[1766, 3026],[1766, 3267],[1454, 3267],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1647, 6],[1963, 6],[1963, 294],[1647, 294],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1664, 315],[1973, 315],[1973, 576],[1664, 576],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/229.jpg,[1698, 2284],[2068, 2284],[2068, 2653],[1698, 2653],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1749, 901],[2078, 901],[2078, 1210],[1749, 1210],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1756, 1596],[2105, 1596],[2105, 1894],[1756, 1894],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[1763, 1254],[2102, 1254],[2102, 1569],[1763, 1569],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/229.jpg,[1776, 2681],[2125, 2681],[2125, 3013],[1776, 3013],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/229.jpg,[1803, 3040],[2153, 3040],[2153, 3240],[1803, 3240],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[1997, 318],[2312, 318],[2312, 549],[1997, 549],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/169.jpg,[2000, 0],[2305, 0],[2305, 264],[2000, 264],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[2081, 1606],[2437, 1606],[2437, 1911],[2081, 1911],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[2098, 1223],[2471, 1223],[2471, 1586],[2098, 1586],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/172.jpg,[2112, 894],[2403, 894],[2403, 1193],[2112, 1193],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/91.jpg,[372, 2691],[671, 2691],[671, 3009],[372, 3009],
X:/Grocery stores/Grocery_products/Training//Food/Dairy/Yoghurt/166.jpg,[383, 959],[718, 959],[718, 1291],[383, 1291],
