X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[-148, 346],[373, 346],[373, 1003],[-148, 1003],
X:/Grocery stores/Grocery_products/Training//Food/Rice/12.jpg,[1577, 1598],[2252, 1598],[2252, 2485],[1577, 2485],
X:/Grocery stores/Grocery_products/Training//Food/Rice/6.jpg,[1594, 293],[2210, 293],[2210, 1085],[1594, 1085],
X:/Grocery stores/Grocery_products/Training//Food/Rice/6.jpg,[2165, 308],[2825, 308],[2825, 1083],[2165, 1083],
X:/Grocery stores/Grocery_products/Training//Food/Rice/12.jpg,[2215, 1603],[2930, 1603],[2930, 2512],[2215, 2512],
X:/Grocery stores/Grocery_products/Training//Food/Rice/6.jpg,[2728, 303],[3288, 303],[3288, 1080],[2728, 1080],
X:/Grocery stores/Grocery_products/Training//Food/Rice/12.jpg,[2795, 1576],[3356, 1576],[3356, 2475],[2795, 2475],
X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[363, 219],[931, 219],[931, 1070],[363, 1070],
X:/Grocery stores/Grocery_products/Training//Food/Rice/13.jpg,[368, 1618],[911, 1618],[911, 2482],[368, 2482],
X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[971, 256],[1554, 256],[1554, 1035],[971, 1035],
X:/Grocery stores/Grocery_products/Training//Food/Rice/13.jpg,[981, 1623],[1564, 1623],[1564, 2492],[981, 2492],
