X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[1133, 424],[1716, 424],[1716, 1225],[1133, 1225],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[1469, 1605],[2005, 1605],[2005, 2312],[1469, 2312],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[159, 376],[536, 376],[536, 1205],[159, 1205],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[1723, 560],[2157, 560],[2157, 1188],[1723, 1188],
X:/Grocery stores/Grocery_products/Training//Food/Chips/57.jpg,[2056, 1239],[2724, 1239],[2724, 2315],[2056, 2315],
X:/Grocery stores/Grocery_products/Training//Food/Chips/42.jpg,[2157, 336],[2907, 336],[2907, 1137],[2157, 1137],
X:/Grocery stores/Grocery_products/Training//Food/Chips/57.jpg,[2666, 1256],[3230, 1256],[3230, 2322],[2666, 2322],
X:/Grocery stores/Grocery_products/Training//Food/Chips/42.jpg,[2846, 353],[3250, 353],[3250, 1127],[2846, 1127],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[593, 1588],[966, 1588],[966, 2369],[593, 2369],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[61, 1578],[475, 1578],[475, 2352],[61, 2352],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[668, 407],[1156, 407],[1156, 1164],[668, 1164],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[956, 1626],[1516, 1626],[1516, 2386],[956, 2386],
