X:/Grocery stores/Grocery_products/Training//Food/Tea/49.jpg,[-207, 1827],[383, 1827],[383, 2218],[-207, 2218],
X:/Grocery stores/Grocery_products/Training//Food/Tea/50.jpg,[-20, 448],[670, 448],[670, 831],[-20, 831],
X:/Grocery stores/Grocery_products/Training//Food/Tea/49.jpg,[-88, 1399],[373, 1399],[373, 1840],[-88, 1840],
X:/Grocery stores/Grocery_products/Training//Food/Tea/50.jpg,[-95, 826],[570, 826],[570, 1220],[-95, 1220],
X:/Grocery stores/Grocery_products/Training//Food/Tea/51.jpg,[1053, 1840],[1656, 1840],[1656, 2233],[1053, 2233],
X:/Grocery stores/Grocery_products/Training//Food/Tea/51.jpg,[1091, 1412],[1627, 1412],[1627, 1743],[1091, 1743],
X:/Grocery stores/Grocery_products/Training//Food/Tea/32.jpg,[1255, 841],[1833, 841],[1833, 1202],[1255, 1202],
X:/Grocery stores/Grocery_products/Training//Food/Tea/32.jpg,[1258, 542],[1816, 542],[1816, 849],[1258, 849],
X:/Grocery stores/Grocery_products/Training//Food/Tea/31.jpg,[1739, 1952],[2431, 1952],[2431, 2276],[1739, 2276],
X:/Grocery stores/Grocery_products/Training//Food/Tea/31.jpg,[1821, 1369],[2501, 1369],[2501, 1678],[1821, 1678],
X:/Grocery stores/Grocery_products/Training//Food/Tea/31.jpg,[1841, 1678],[2476, 1678],[2476, 1959],[1841, 1959],
X:/Grocery stores/Grocery_products/Training//Food/Tea/78.jpg,[1858, 854],[2456, 854],[2456, 1202],[1858, 1202],
X:/Grocery stores/Grocery_products/Training//Food/Tea/78.jpg,[1863, 453],[2469, 453],[2469, 844],[1863, 844],
X:/Grocery stores/Grocery_products/Training//Food/Tea/31.jpg,[2431, 1972],[3156, 1972],[3156, 2276],[2431, 2276],
X:/Grocery stores/Grocery_products/Training//Food/Tea/78.jpg,[2474, 856],[3099, 856],[3099, 1217],[2474, 1217],
X:/Grocery stores/Grocery_products/Training//Food/Tea/78.jpg,[2476, 455],[3102, 455],[3102, 839],[2476, 839],
X:/Grocery stores/Grocery_products/Training//Food/Tea/31.jpg,[2509, 1688],[3199, 1688],[3199, 1969],[2509, 1969],
X:/Grocery stores/Grocery_products/Training//Food/Tea/31.jpg,[2519, 1372],[3171, 1372],[3171, 1663],[2519, 1663],
X:/Grocery stores/Grocery_products/Training//Food/Tea/51.jpg,[403, 1436],[1029, 1436],[1029, 1837],[403, 1837],
X:/Grocery stores/Grocery_products/Training//Food/Tea/51.jpg,[423, 1840],[1031, 1840],[1031, 2233],[423, 2233],
X:/Grocery stores/Grocery_products/Training//Food/Tea/32.jpg,[650, 819],[1265, 819],[1265, 1212],[650, 1212],
