X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/108.jpg,[1199, 2799],[2036, 2799],[2036, 3247],[1199, 3247],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/108.jpg,[1219, 1653],[2029, 1653],[2029, 2141],[1219, 2141],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/91.jpg,[1238, 1122],[2062, 1122],[2062, 1573],[1238, 1573],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/108.jpg,[1248, 2247],[2062, 2247],[2062, 2696],[1248, 2696],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/91.jpg,[1262, 534],[2092, 534],[2092, 1035],[1262, 1035],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/91.jpg,[1298, 9],[2165, 9],[2165, 345],[1298, 345],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/30.jpg,[342, 2812],[1149, 2812],[1149, 3250],[342, 3250],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/55.jpg,[375, 2228],[1179, 2228],[1179, 2679],[375, 2679],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/55.jpg,[381, 1125],[1219, 1125],[1219, 1577],[381, 1577],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/55.jpg,[388, 1663],[1192, 1663],[1192, 2111],[388, 2111],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/55.jpg,[388, 514],[1209, 514],[1209, 982],[388, 982],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/55.jpg,[438, -97],[1292, -97],[1292, 361],[438, 361],
