X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/62.jpg,[-80, 1207],[298, 1207],[298, 2375],[-80, 2375],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/79.jpg,[1213, 214],[1467, 214],[1467, 981],[1213, 981],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/78.jpg,[1265, 1444],[1684, 1444],[1684, 2316],[1265, 2316],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/79.jpg,[1450, 204],[1721, 204],[1721, 971],[1450, 971],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/79.jpg,[1729, 131],[1990, 131],[1990, 976],[1729, 976],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/73.jpg,[1741, 1431],[2048, 1431],[2048, 2136],[1741, 2136],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/79.jpg,[1978, 254],[2195, 254],[2195, 973],[1978, 973],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/73.jpg,[2035, 1444],[2444, 1444],[2444, 2313],[2035, 2313],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/25.jpg,[2396, -40],[2743, -40],[2743, 936],[2396, 936],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/73.jpg,[2426, 1409],[2790, 1409],[2790, 2121],[2426, 2121],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/83.jpg,[254, -60],[595, -60],[595, 951],[254, 951],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/25.jpg,[2830, -53],[3221, -53],[3221, 911],[2830, 911],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/73.jpg,[2867, 1441],[3256, 1441],[3256, 2233],[2867, 2233],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/62.jpg,[321, 1227],[680, 1227],[680, 2418],[321, 2418],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/83.jpg,[635, -48],[971, -48],[971, 966],[635, 966],
X:/Grocery stores/Grocery_products/Training//Food/Drinks/Juices/78.jpg,[777, 1459],[1158, 1459],[1158, 2413],[777, 2413],
