X:/Grocery stores/Grocery_products/Training//Food/Pasta/28.jpg,[-123, 1552],[356, 1552],[356, 2490],[-123, 2490],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/17.jpg,[-37, 72],[541, 72],[541, 1001],[-37, 1001],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/28.jpg,[1009, 1572],[1683, 1572],[1683, 2451],[1009, 2451],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/17.jpg,[1237, 29],[1838, 29],[1838, 1043],[1237, 1043],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/24.jpg,[1838, 1539],[2333, 1539],[2333, 2477],[1838, 2477],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/62.jpg,[1871, 33],[2514, 33],[2514, 1037],[1871, 1037],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/24.jpg,[2306, 1546],[2749, 1546],[2749, 2447],[2306, 2447],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/62.jpg,[2541, -4],[3171, -4],[3171, 1073],[2541, 1073],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/24.jpg,[2742, 1546],[3194, 1546],[3194, 2454],[2742, 2454],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/28.jpg,[349, 1589],[1006, 1589],[1006, 2484],[349, 2484],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/17.jpg,[551, 36],[1178, 36],[1178, 1020],[551, 1020],
