X:/Grocery stores/Grocery_products/Training//Food/Tea/64.jpg,[-165, 1735],[264, 1735],[264, 2475],[-165, 2475],
X:/Grocery stores/Grocery_products/Training//Food/Tea/62.jpg,[1121, 799],[1475, 799],[1475, 1299],[1121, 1299],
X:/Grocery stores/Grocery_products/Training//Food/Tea/62.jpg,[1166, 276],[1537, 276],[1537, 801],[1166, 801],
X:/Grocery stores/Grocery_products/Training//Food/Tea/66.jpg,[1200, 1788],[1542, 1788],[1542, 2415],[1200, 2415],
X:/Grocery stores/Grocery_products/Training//Food/Tea/77.jpg,[1527, 468],[1863, 468],[1863, 938],[1527, 938],
X:/Grocery stores/Grocery_products/Training//Food/Tea/77.jpg,[1547, 918],[1886, 918],[1886, 1359],[1547, 1359],
X:/Grocery stores/Grocery_products/Training//Food/Tea/70.jpg,[1552, 1768],[1980, 1768],[1980, 2472],[1552, 2472],
X:/Grocery stores/Grocery_products/Training//Food/Tea/77.jpg,[1836, 433],[2227, 433],[2227, 906],[1836, 906],
X:/Grocery stores/Grocery_products/Training//Food/Tea/77.jpg,[1871, 908],[2222, 908],[2222, 1339],[1871, 1339],
X:/Grocery stores/Grocery_products/Training//Food/Tea/70.jpg,[1955, 1788],[2406, 1788],[2406, 2470],[1955, 2470],
X:/Grocery stores/Grocery_products/Training//Food/Tea/65.jpg,[2232, 249],[2673, 249],[2673, 752],[2232, 752],
X:/Grocery stores/Grocery_products/Training//Food/Tea/65.jpg,[2307, 762],[2775, 762],[2775, 1327],[2307, 1327],
X:/Grocery stores/Grocery_products/Training//Food/Tea/60.jpg,[2391, 1770],[2892, 1770],[2892, 2480],[2391, 2480],
X:/Grocery stores/Grocery_products/Training//Food/Tea/65.jpg,[2578, 348],[2927, 348],[2927, 754],[2578, 754],
X:/Grocery stores/Grocery_products/Training//Food/Tea/65.jpg,[2680, 744],[3196, 744],[3196, 1267],[2680, 1267],
X:/Grocery stores/Grocery_products/Training//Food/Tea/60.jpg,[2835, 1765],[3303, 1765],[3303, 2475],[2835, 2475],
X:/Grocery stores/Grocery_products/Training//Food/Tea/64.jpg,[341, 1790],[782, 1790],[782, 2405],[341, 2405],
X:/Grocery stores/Grocery_products/Training//Food/Tea/61.jpg,[413, 824],[730, 824],[730, 1337],[413, 1337],
X:/Grocery stores/Grocery_products/Training//Food/Tea/62.jpg,[777, 799],[1116, 799],[1116, 1347],[777, 1347],
X:/Grocery stores/Grocery_products/Training//Food/Tea/62.jpg,[827, 331],[1138, 331],[1138, 824],[827, 824],
X:/Grocery stores/Grocery_products/Training//Food/Tea/66.jpg,[844, 1790],[1198, 1790],[1198, 2425],[844, 2425],
