X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/39.jpg,[1298, 2825],[2315, 2825],[2315, 3363],[1298, 3363],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/39.jpg,[1302, 2088],[2298, 2088],[2298, 2619],[1302, 2619],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/39.jpg,[1312, 717],[2318, 717],[2318, 1285],[1312, 1285],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/39.jpg,[1371, 29],[2318, 29],[2318, 524],[1371, 524],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/39.jpg,[1385, 1407],[2348, 1407],[2348, 1925],[1385, 1925],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/14.jpg,[209, 2819],[1215, 2819],[1215, 3360],[209, 3360],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/14.jpg,[232, 2075],[1262, 2075],[1262, 2643],[232, 2643],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/14.jpg,[282, 664],[1278, 664],[1278, 1225],[282, 1225],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/14.jpg,[295, -50],[1262, -50],[1262, 511],[295, 511],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/14.jpg,[298, 1364],[1325, 1364],[1325, 1912],[298, 1912],
