X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/33.jpg,[-210, -50],[1108, -50],[1108, 293],[-210, 293],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/103.jpg,[1168, -50],[2357, -50],[2357, 356],[1168, 356],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/103.jpg,[1203, 1947],[2192, 1947],[2192, 2435],[1203, 2435],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/103.jpg,[1203, 587],[2229, 587],[2229, 1158],[1203, 1158],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/103.jpg,[1245, 1304],[2264, 1304],[2264, 1817],[1245, 1817],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/33.jpg,[221, 1357],[1235, 1357],[1235, 1857],[221, 1857],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/34.jpg,[2277, 1997],[3229, 1997],[3229, 2360],[2277, 2360],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/34.jpg,[2339, 1344],[3458, 1344],[3458, 1778],[2339, 1778],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/34.jpg,[2339, 575],[3495, 575],[3495, 1093],[2339, 1093],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/34.jpg,[2369, -18],[3306, -18],[3306, 326],[2369, 326],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/33.jpg,[306, 1967],[1220, 1967],[1220, 2447],[306, 2447],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/33.jpg,[9, 592],[1171, 592],[1171, 1138],[9, 1138],
