X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[1162, -31],[1739, -31],[1739, 413],[1162, 413],
X:/Grocery stores/Grocery_products/Training//Food/Chips/53.jpg,[1200, 2562],[1664, 2562],[1664, 3226],[1200, 3226],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[128, 1647],[545, 1647],[545, 2372],[128, 2372],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[1308, 1637],[1759, 1637],[1759, 2369],[1308, 2369],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[1485, 725],[1858, 725],[1858, 1176],[1485, 1176],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[1678, -4],[2251, -4],[2251, 389],[1678, 389],
X:/Grocery stores/Grocery_products/Training//Food/Chips/53.jpg,[176, 2525],[667, 2525],[667, 3389],[176, 3389],
X:/Grocery stores/Grocery_products/Training//Food/Chips/57.jpg,[1793, 1318],[2403, 1318],[2403, 2386],[1793, 2386],
X:/Grocery stores/Grocery_products/Training//Food/Chips/42.jpg,[1864, 511],[2478, 511],[2478, 1149],[1864, 1149],
X:/Grocery stores/Grocery_products/Training//Food/Chips/52.jpg,[2027, 2538],[2485, 2538],[2485, 3257],[2027, 3257],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[203, 732],[478, 732],[478, 1311],[203, 1311],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[237, 10],[783, 10],[783, 511],[237, 511],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[566, 715],[1040, 715],[1040, 1325],[566, 1325],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[586, 1667],[898, 1667],[898, 2298],[586, 2298],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[698, 20],[1220, 20],[1220, 454],[698, 454],
X:/Grocery stores/Grocery_products/Training//Food/Chips/53.jpg,[756, 2559],[1203, 2559],[1203, 3223],[756, 3223],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[891, 1677],[1342, 1677],[1342, 2352],[891, 2352],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[993, 681],[1535, 681],[1535, 1298],[993, 1298],
