X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[1051, 2087],[1556, 2087],[1556, 2789],[1051, 2789],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[1220, 1026],[1688, 1026],[1688, 1613],[1220, 1613],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[1342, 233],[1993, 233],[1993, 725],[1342, 725],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[1532, 2047],[2122, 2047],[2122, 2840],[1532, 2840],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[1708, 1033],[2207, 1033],[2207, 1603],[1708, 1603],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[1946, 233],[2546, 233],[2546, 708],[1946, 708],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[206, 2053],[627, 2053],[627, 2880],[206, 2880],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[339, 315],[901, 315],[901, 766],[339, 766],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[372, 1108],[623, 1108],[623, 1708],[372, 1708],
X:/Grocery stores/Grocery_products/Training//Food/Chips/43.jpg,[674, 2087],[1027, 2087],[1027, 2904],[674, 2904],
X:/Grocery stores/Grocery_products/Training//Food/Chips/48.jpg,[756, 1030],[1176, 1030],[1176, 1609],[756, 1609],
X:/Grocery stores/Grocery_products/Training//Food/Chips/44.jpg,[854, 288],[1393, 288],[1393, 738],[854, 738],
