X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1072, 1343],[1476, 1343],[1476, 1835],[1072, 1835],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1086, 848],[1466, 848],[1466, 1357],[1086, 1357],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[1120, 2117],[1398, 2117],[1398, 2605],[1120, 2605],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[1127, 2629],[1398, 2629],[1398, 3050],[1127, 3050],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[125, 2656],[448, 2656],[448, 3019],[125, 3019],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[132, 2368],[482, 2368],[482, 2670],[132, 2670],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/205.jpg,[1347, 108],[1684, 108],[1684, 556],[1347, 556],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[1429, 2588],[1694, 2588],[1694, 3063],[1429, 3063],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[142, 2018],[468, 2018],[468, 2344],[142, 2344],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[1446, 2164],[1721, 2164],[1721, 2636],[1446, 2636],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1470, 1360],[1840, 1360],[1840, 1822],[1470, 1822],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1497, 834],[1860, 834],[1860, 1333],[1497, 1333],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/205.jpg,[1653, 111],[1948, 111],[1948, 559],[1653, 559],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[1731, 2609],[2026, 2609],[2026, 3043],[1731, 3043],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[1741, 2164],[2050, 2164],[2050, 2626],[1741, 2626],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1870, 1374],[2196, 1374],[2196, 1872],[1870, 1872],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1877, 966],[2142, 966],[2142, 1387],[1877, 1387],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/205.jpg,[1925, 27],[2285, 27],[2285, 529],[1925, 529],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/191.jpg,[196, 1109],[614, 1109],[614, 1811],[196, 1811],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/199.jpg,[2047, 2575],[2441, 2575],[2441, 3097],[2047, 3097],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/199.jpg,[2074, 2100],[2471, 2100],[2471, 2595],[2074, 2595],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[2196, 1387],[2536, 1387],[2536, 1889],[2196, 1889],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[454, 2677],[767, 2677],[767, 3019],[454, 3019],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[468, 2381],[791, 2381],[791, 2700],[468, 2700],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/203.jpg,[485, 6],[913, 6],[913, 508],[485, 508],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[492, 2022],[780, 2022],[780, 2358],[492, 2358],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/191.jpg,[624, 1136],[1042, 1136],[1042, 1818],[624, 1818],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/203.jpg,[64, -17],[488, -17],[488, 502],[64, 502],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[818, 2595],[1079, 2595],[1079, 3023],[818, 3023],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[831, 2096],[1100, 2096],[1100, 2626],[831, 2626],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/203.jpg,[920, 33],[1334, 33],[1334, 508],[920, 508],
