X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[1434, 786],[2054, 786],[2054, 2043],[1434, 2043],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/12.jpg,[1485, -211],[2217, -211],[2217, 488],[1485, 488],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[1522, 2284],[2119, 2284],[2119, 3297],[1522, 3297],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[152, 871],[874, 871],[874, 2057],[152, 2057],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[2098, 2233],[2542, 2233],[2542, 3277],[2098, 3277],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[2122, 776],[2593, 776],[2593, 2053],[2122, 2053],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/12.jpg,[233, -133],[817, -133],[817, 589],[233, 589],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[522, 2264],[1000, 2264],[1000, 3189],[522, 3189],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/61.jpg,[64, 2396],[579, 2396],[579, 3267],[64, 3267],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[810, 881],[1491, 881],[1491, 2026],[810, 2026],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/12.jpg,[827, -177],[1498, -177],[1498, 559],[827, 559],
X:/Grocery stores/Grocery_products/Training//Food/Pasta/63.jpg,[973, 2243],[1532, 2243],[1532, 3264],[973, 3264],
