X:/Grocery stores/Grocery_products/Training//Food/Rice/19.jpg,[1082, 1238],[1680, 1238],[1680, 2145],[1082, 2145],
X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[1135, 0],[1747, 0],[1747, 909],[1135, 909],
X:/Grocery stores/Grocery_products/Training//Food/Rice/4.jpg,[1179, 2506],[1584, 2506],[1584, 3257],[1179, 3257],
X:/Grocery stores/Grocery_products/Training//Food/Rice/4.jpg,[1577, 2520],[2072, 2520],[2072, 3267],[1577, 3267],
X:/Grocery stores/Grocery_products/Training//Food/Rice/19.jpg,[1750, 1278],[2301, 1278],[2301, 2118],[1750, 2118],
X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[1787, 6],[2398, 6],[2398, 923],[1787, 923],
X:/Grocery stores/Grocery_products/Training//Food/Rice/4.jpg,[202, 2570],[700, 2570],[700, 3293],[202, 3293],
X:/Grocery stores/Grocery_products/Training//Food/Rice/4.jpg,[2069, 2453],[2474, 2453],[2474, 3210],[2069, 3210],
X:/Grocery stores/Grocery_products/Training//Food/Rice/19.jpg,[408, 1241],[1062, 1241],[1062, 2151],[408, 2151],
X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[428, -7],[1086, -7],[1086, 873],[428, 873],
X:/Grocery stores/Grocery_products/Training//Food/Rice/4.jpg,[694, 2536],[1202, 2536],[1202, 3310],[694, 3310],
