X:/Grocery stores/Grocery_products/Training//Food/Rice/13.jpg,[-47, 182],[633, 182],[633, 1184],[-47, 1184],
X:/Grocery stores/Grocery_products/Training//Food/Rice/20.jpg,[12, 1479],[697, 1479],[697, 2482],[12, 2482],
X:/Grocery stores/Grocery_products/Training//Food/Rice/13.jpg,[1323, 193],[1976, 193],[1976, 1132],[1323, 1132],
X:/Grocery stores/Grocery_products/Training//Food/Rice/17.jpg,[1360, 1489],[2070, 1489],[2070, 2470],[1360, 2470],
X:/Grocery stores/Grocery_products/Training//Food/Rice/13.jpg,[2041, 205],[2738, 205],[2738, 1158],[2041, 1158],
X:/Grocery stores/Grocery_products/Training//Food/Rice/17.jpg,[2087, 1504],[2770, 1504],[2770, 2465],[2087, 2465],
X:/Grocery stores/Grocery_products/Training//Food/Rice/19.jpg,[2803, 1536],[3500, 1536],[3500, 2447],[2803, 2447],
X:/Grocery stores/Grocery_products/Training//Food/Rice/8.jpg,[2818, 216],[3388, 216],[3388, 1155],[2818, 1155],
X:/Grocery stores/Grocery_products/Training//Food/Rice/13.jpg,[646, 175],[1289, 175],[1289, 1135],[646, 1135],
X:/Grocery stores/Grocery_products/Training//Food/Rice/20.jpg,[712, 1489],[1345, 1489],[1345, 2482],[712, 2482],
