X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/118.jpg,[-145, 742],[797, 742],[797, 1140],[-145, 1140],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/118.jpg,[-53, 1307],[847, 1307],[847, 1770],[-53, 1770],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/118.jpg,[-68, 1875],[784, 1875],[784, 2380],[-68, 2380],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/44.jpg,[1679, 278],[2449, 278],[2449, 684],[1679, 684],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/44.jpg,[1684, 759],[2464, 759],[2464, 1187],[1684, 1187],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/44.jpg,[1689, 1907],[2504, 1907],[2504, 2345],[1689, 2345],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/44.jpg,[1714, 1342],[2551, 1342],[2551, 1760],[1714, 1760],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/36.jpg,[2464, 408],[3179, 408],[3179, 684],[2464, 684],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/36.jpg,[2486, 841],[3206, 841],[3206, 1187],[2486, 1187],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/36.jpg,[2536, 1329],[3336, 1329],[3336, 1748],[2536, 1748],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/36.jpg,[2558, 1964],[3353, 1964],[3353, 2360],[2558, 2360],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/13.jpg,[812, 1915],[1654, 1915],[1654, 2335],[812, 2335],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/13.jpg,[844, 764],[1679, 764],[1679, 1187],[844, 1187],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/13.jpg,[874, 226],[1676, 226],[1676, 659],[874, 659],
X:/Grocery stores/Grocery_products/Training//Food/Candy/Chocolate/13.jpg,[896, 1369],[1681, 1369],[1681, 1750],[896, 1750],
