X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[1004, 1972],[1289, 1972],[1289, 2247],[1004, 2247],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[1007, 1327],[1313, 1327],[1313, 1646],[1007, 1646],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[1007, 1660],[1279, 1660],[1279, 1955],[1007, 1955],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/190.jpg,[1126, 441],[1513, 441],[1513, 1113],[1126, 1113],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[1302, 1409],[1584, 1409],[1584, 1840],[1302, 1840],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[1323, 1860],[1594, 1860],[1594, 2285],[1323, 2285],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1533, 145],[1920, 145],[1920, 648],[1533, 648],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1540, 658],[1917, 658],[1917, 1086],[1540, 1086],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[1594, 1453],[1876, 1453],[1876, 1847],[1594, 1847],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/208.jpg,[1604, 1877],[1869, 1877],[1869, 2254],[1604, 2254],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[1896, 1880],[2191, 1880],[2191, 2268],[1896, 2268],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[1910, 1419],[2212, 1419],[2212, 1843],[1910, 1843],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1954, 651],[2310, 651],[2310, 1103],[1954, 1103],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[1967, 156],[2310, 156],[2310, 624],[1967, 624],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[2188, 1436],[2459, 1436],[2459, 1836],[2188, 1836],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/196.jpg,[2202, 1874],[2497, 1874],[2497, 2274],[2202, 2274],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[2307, 213],[2588, 213],[2588, 668],[2307, 668],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[2341, 696],[2639, 696],[2639, 1106],[2341, 1106],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/199.jpg,[2497, 1806],[2887, 1806],[2887, 2247],[2497, 2247],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/199.jpg,[2510, 1341],[2880, 1341],[2880, 1809],[2510, 1809],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/193.jpg,[2643, 658],[2917, 658],[2917, 1083],[2643, 1083],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/199.jpg,[2877, 1802],[3250, 1802],[3250, 2237],[2877, 2237],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/201.jpg,[2887, 797],[3226, 797],[3226, 1076],[2887, 1076],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/199.jpg,[2907, 1364],[3250, 1364],[3250, 1833],[2907, 1833],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/201.jpg,[2948, 465],[3233, 465],[3233, 794],[2948, 794],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/201.jpg,[2958, 101],[3233, 101],[3233, 458],[2958, 458],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/211.jpg,[29, 1859],[396, 1859],[396, 2292],[29, 2292],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/210.jpg,[349, 210],[681, 210],[681, 648],[349, 648],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/210.jpg,[349, 679],[702, 679],[702, 1103],[349, 1103],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/211.jpg,[356, 1876],[699, 1876],[699, 2266],[356, 2266],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/211.jpg,[363, 1453],[689, 1453],[689, 1846],[363, 1846],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/211.jpg,[42, 1423],[376, 1423],[376, 1873],[42, 1873],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/210.jpg,[47, 213],[369, 213],[369, 634],[47, 634],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/210.jpg,[61, 651],[373, 651],[373, 1093],[61, 1093],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[692, 1653],[1007, 1653],[1007, 1942],[692, 1942],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[695, 1341],[1007, 1341],[1007, 1646],[695, 1646],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/190.jpg,[698, 421],[1129, 421],[1129, 1103],[698, 1103],
X:/Grocery stores/Grocery_products/Training//Food/Jars-Cans/Canned/209.jpg,[709, 1965],[956, 1965],[956, 2285],[709, 2285],
